2021-06-16 20:00:01 | /errorHandler.js(33) | oGgdZvQg8cexgDc51y0vizBVpgWDBzrM | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:46:46 | /errorHandler.js(33) | X1BkfShonXtuw0mgF6ZMkGl1V86YB6FT | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:46:47 | /errorHandler.js(33) | gdy4tgKM3kyGLVP02ylTvDp0ucFlsA87 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:46:50 | /errorHandler.js(33) | 1NJEURZqwRODgHoc691i9JuveyeIg4y4 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:46:52 | /errorHandler.js(33) | cOWkxe5ncxjjbB2a45C7RGY1uUqFMmCb | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:46:55 | /errorHandler.js(33) | 3APq9Hih397VUebxWbdnzgmNF35BFIwD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:46:57 | /errorHandler.js(33) | mCciE9JbMxvRYFUvgzfvthF5vjAw6FBk | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:46:57 | /errorHandler.js(33) | mCciE9JbMxvRYFUvgzfvthF5vjAw6FBk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:01 | /errorHandler.js(33) | Wi1tNZZzDlEsaPheLXP8m73zjQlRgIbO | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:03 | /errorHandler.js(33) | rAOj4Fm9vonwFxQkuP1lKN8OFB6WKOxf | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:06 | /errorHandler.js(33) | bGAG3SI9aToPqEhIgVnL7XTBHvc7pBc0 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:47:07 | /errorHandler.js(33) | 3Zz0KVk8BDk8BzEgM0f0R9rj8iacR0Gy | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:08 | /errorHandler.js(33) | y5aclABb3wWwTLsmnyTNALUANpxCg7mN | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:11 | /errorHandler.js(33) | MI66vWkdTaV6c4owKS8z5SZlaXGEtOMf | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:12 | /errorHandler.js(33) | dIEDH6sbYCVrvV6nD2GqirbM0rkmhQco | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:47:13 | /errorHandler.js(33) | YMgigPcbJzd8K8dPpSShcbI0cljai4vE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:14 | /errorHandler.js(33) | 95JOoMeQj4G4aAxrh7PWoM9v2NTQR5Lr | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:18 | /errorHandler.js(33) | Hzh9SQewb28LwZmItnzLhBrFTFGA2KWL | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:18 | /errorHandler.js(33) | ZUYVJGW5tnY56PyElCvkLisKyOntXr9L | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-10","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:20 | /errorHandler.js(33) | tvdJr3fMZxpDNgysUuchPHO97ocaSm4I | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:26 | /errorHandler.js(33) | 6JQBF3bYQKyhu4qm3wwUSqfP4x1yA0Bc | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:47:26 | /errorHandler.js(33) | 6JQBF3bYQKyhu4qm3wwUSqfP4x1yA0Bc | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:30 | /errorHandler.js(33) | SNpp4tzLZDbVxMUB7yWcgfAcVfaiy8ti | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/updatePatient | POST | Request : {"date":"2021-07-11","firstName":"Diana","lastName":"Tiernan","ohip":"3477746915VM","mobileNumber":"4165087120","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"2:30 PM","timeSlotEnd":"3:00 PM"},"screeningResult":"low","dob":"1971-02-17","gender":"Female","email":"diana.tiernan@utoronto.ca","assessbydoctor":"Pending","callback":"Pending","results":"Pending","address":"61 Sterritt Drive","postalcode":"L6Y5B6","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","location":"Embassy Grand Vaccination","checkout":"Cancelled","cancelFrom":"PW","age":50,"bookedDateTime":1626013800000,"updatedAt":"2021-06-16 20:47:30","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c7f170827afa001fd6f25e","emailMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CANCELLED_MESSAGE","iphone":"","android":"","smsMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-16 20:47:32 | /errorHandler.js(33) | QVqzVxXyqJlKUxHNIzuCVBehriB0ZTlW | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:47:33 | /errorHandler.js(33) | gyVWwqU6NyZoetdmO1qF63u6khbi0fat | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:34 | /errorHandler.js(33) | qpBfwhVXGF3ch3kuJV9NBmsV4tMSLQ6l | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:36 | /errorHandler.js(33) | DobihXfzRruBJevuXl0oFxvkoDtpH6Gw | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:38 | /errorHandler.js(33) | yPmpMfuz6ktvo8LWAJI91EDhj0aagN4Y | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:45 | /errorHandler.js(33) | dVv1Dg2SXGDqRgGiznGCUw5H4d1MDTED | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:46 | /errorHandler.js(33) | PoTaIdHEJ3AYyExj8B7bSYTTxi72AiCO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:46 | /errorHandler.js(33) | KYB52mPOqdz8NTyvis3Pm6XvlgVGU65P | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:47:48 | /errorHandler.js(33) | jNC26pFpzT67iliDyNKwI44hu3VwB4Sj | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:49 | /errorHandler.js(33) | KZQfhZiluiBAZAAgs3NT7zbqqOt2Px3x | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-31","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:52 | /errorHandler.js(33) | DTTecNeqCNvwfEWOUtIFBticuxzHlkt8 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:47:54 | /errorHandler.js(33) | rawJNDZDu3B15pi6XTc2O8vpHRx5ZLnN | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:55 | /errorHandler.js(33) | 7ECQ4Y3v76wSK4dtnZqUP4plCatkaa0o | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:47:57 | /errorHandler.js(33) | rto5udUcG9mCPPCoNhLCK3cVzdUARr69 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:03 | /errorHandler.js(33) | Jl6oECHXdzXDo8BqW7WVATGjxZlmlCov | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:05 | /errorHandler.js(33) | Y9Ip8hJPWXJvcAv4l51gSE6bE9JlATl0 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:06 | /errorHandler.js(33) | xR3QsCOMg1cZiaIFvaEOvolP9Rz71gkg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:06 | /errorHandler.js(33) | WeKMHRKYWcKJjpPxPSeRzPpiB8sRU271 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:48:10 | /errorHandler.js(33) | s0hxQMvNot6kvyTYo2JoCODBxSM9SQmx | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getPatientById?id=60c7f1f1aecc5d001f5c5ab2 | GET | Request : {}
2021-06-16 20:48:12 | /errorHandler.js(33) | 0YQ5ZXFQyUkh3KKaNeFnS0VKt7l7VAWZ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:12 | /errorHandler.js(33) | 0fD2ZpfOTkVzu5GefvQuTf4D7yG0H7Mv | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:48:14 | /errorHandler.js(33) | AsVJY2uPoEorJC7urr9StZIzvj7CW5aX | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:17 | /errorHandler.js(33) | FTbplo7Phr1dB8yStRIRxQ6wFMvW1bVf | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:18 | /errorHandler.js(33) | QtezATPVL5HD1CTcWnFrZOD2ea0KOgss | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:24 | /errorHandler.js(33) | pgomoFyCrj5vDrt2tMDmNuMl8AHoQ5Rv | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/updatePatient | POST | Request : {"date":"2021-07-11","firstName":"Anthony John","lastName":"Tiernan","ohip":"3926210455CT","mobileNumber":"6472094653","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"2:30 PM","timeSlotEnd":"3:00 PM"},"screeningResult":"low","dob":"1964-09-09","gender":"Male","email":"aadtiernan@sympatico.ca","assessbydoctor":"Pending","callback":"Pending","results":"Pending","address":"61 Sterritt Drive","postalcode":"L6Y5B6","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","location":"Embassy Grand Vaccination","checkout":"Cancelled","cancelFrom":"PW","age":56,"bookedDateTime":1626013800000,"updatedAt":"2021-06-16 20:48:24","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c7f1f1aecc5d001f5c5ab2","emailMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CANCELLED_MESSAGE","iphone":"","android":"","smsMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-16 20:48:26 | /errorHandler.js(33) | xqEa5Tq41JBkTJIC12DsjzCCSayufcgf | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:48:28 | /errorHandler.js(33) | jBBdVtXdx5nLD35RTFdA9u8p8k41Wh5f | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:29 | /errorHandler.js(33) | 9dtCb9A9lNqkrsiQKLXwlDfjvM9ftTu1 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:32 | /errorHandler.js(33) | VziFqrTehsHpva18mXrIqnyb7XJZq56q | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:48:33 | /errorHandler.js(33) | Dvhj5b3DmiUlbnGNKbwpKvJHTj1zg5Q9 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:35 | /errorHandler.js(33) | sYkPmAlm96GxCG7IeYlFuGu2EvVaJsej | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:35 | /errorHandler.js(33) | mtv5RXGAb80fHgaykdzQqgDu7nAgDHmt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:38 | /errorHandler.js(33) | LOCHcveWhqty77KwrzKwsB2dzPH9mdzB | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:40 | /errorHandler.js(33) | EugY6VZxhMHncFv5NJC64TNceQCKsUW7 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:40 | /errorHandler.js(33) | 3JQAjJ1uoWs8D0S10EsCY8D7i6PcruHw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:43 | /errorHandler.js(33) | SmjBawwVBKmT3bjrpgud1zfCMalTPYO5 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:46 | /errorHandler.js(33) | qDfZ7hZvUr7J2d83yME59dKvqOqGwz8S | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:48:48 | /errorHandler.js(33) | JW6AvJi7Kv6f7TBKKAHn6Gb8214IfbQI | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:50 | /errorHandler.js(33) | 4VoP4hE7k9K5SFUq9zPBRQe5bxfTZRn1 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:51 | /errorHandler.js(33) | uRelmr5Awg1awmSXRLvSpLgls3ivJ9du | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:52 | /errorHandler.js(33) | tsCBiY2dOurQJyGPhBL6StQ1l48OYqAg | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:48:55 | /errorHandler.js(33) | wh927HqEtB02HCdZ0jn8nXe29aRhHsx9 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:55 | /errorHandler.js(33) | Z0QKxqm8ty58KBzDK2tQkIT91lGiYNor | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:48:58 | /errorHandler.js(33) | 5KR4hgFrCnwU1UhMueOJ67CSSSpsTOEN | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:49:00 | /errorHandler.js(33) | TD1p1ErXqJ2zE5QGbrEBM6WkXRUsldTk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:49:03 | /errorHandler.js(33) | PVc2pmuAj49pH0IcushfuK2cFXGlP5Gg | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 20:49:06 | /errorHandler.js(33) | t2CZx5vhwElyBR6WfNI4LPqQ5WQyPTcM | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 20:49:07 | /errorHandler.js(33) | mzMLSc0eBuzLWaMCujPabDAqSLhq487r | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
